SerialNumber,y_debt,PC1_score_raw,PC1_score_oriented,PC2_score_raw,PC2_score_oriented,PC3_score_raw,PC3_score_oriented,PC4_score_raw,PC4_score_oriented
602,0,4.957725588979007,4.957725588979007,-4.874745584426168,4.874745584426168,-0.5329346584310137,0.5329346584310137,-1.1936189071072318,1.1936189071072318
603,0,2.419700608445752,2.419700608445752,-4.671543553440007,4.671543553440007,3.9548117329553656,-3.9548117329553656,-1.6356182738414424,1.6356182738414424
604,1,1.6182762984067276,1.6182762984067276,-4.934241499020331,4.934241499020331,-1.674652731076021,1.674652731076021,-8.596269655867145,8.596269655867145
605,0,-0.7684176196615607,-0.7684176196615607,-4.791481439985237,4.791481439985237,3.8342112724625266,-3.8342112724625266,2.596071382233616,-2.596071382233616
606,1,-5.63039872785965,-5.63039872785965,-1.589755391481877,1.589755391481877,-1.693556354843096,1.693556354843096,-4.209440117272694,4.209440117272694
607,1,3.0349079045214706,3.0349079045214706,-6.977035141100197,6.977035141100197,2.0355639151149894,-2.0355639151149894,0.8401287206659154,-0.8401287206659154
609,0,7.6870308034364765,7.6870308034364765,-6.171259888236441,6.171259888236441,4.508559556332044,-4.508559556332044,-3.1929062588590638,3.1929062588590638
610,0,7.976369003260418,7.976369003260418,-2.261992436460795,2.261992436460795,4.091498872083012,-4.091498872083012,-3.495052179732199,3.495052179732199
611,1,10.706774483186518,10.706774483186518,-8.871064363186447,8.871064363186447,-3.7470939324408357,3.7470939324408357,-1.1917602120658186,1.1917602120658186
612,0,9.863525805675158,9.863525805675158,-8.554959456975741,8.554959456975741,-4.826703637450858,4.826703637450858,3.6222109620410263,-3.6222109620410263
613,1,3.5906650814614753,3.5906650814614753,-2.2393127162696262,2.2393127162696262,2.0752692225583655,-2.0752692225583655,-0.7053316571868192,0.7053316571868192
614,0,-2.8072146400319387,-2.8072146400319387,-2.9060921696821835,2.9060921696821835,-1.1470658837937195,1.1470658837937195,-7.086227783098575,7.086227783098575
615,0,13.711891771455916,13.711891771455916,-6.402568122184924,6.402568122184924,-4.884531638881919,4.884531638881919,-1.2808865136253702,1.2808865136253702
616,0,2.3924420554354775,2.3924420554354775,-1.912965774939191,1.912965774939191,1.2675816211801205,-1.2675816211801205,1.1152718483031203,-1.1152718483031203
617,0,-0.2496085113387206,-0.2496085113387206,-3.710230822112791,3.710230822112791,3.113769483356568,-3.113769483356568,0.9548291281324465,-0.9548291281324465
618,1,4.457099993204854,4.457099993204854,-5.576098694122381,5.576098694122381,2.1835493929078638,-2.1835493929078638,-2.2392441697240573,2.2392441697240573
619,0,-5.548622153277889,-5.548622153277889,-1.9663593613262167,1.9663593613262167,-1.6355754697197347,1.6355754697197347,-2.534345211773762,2.534345211773762
620,0,4.430725642994706,4.430725642994706,-4.031274040942184,4.031274040942184,5.294241514989282,-5.294241514989282,-5.092976286217543,5.092976286217543
621,0,5.927919984519351,5.927919984519351,-5.796740916224852,5.796740916224852,4.776629125344979,-4.776629125344979,-4.5576596831123375,4.5576596831123375
622,1,-1.5332833099913878,-1.5332833099913878,-2.9188382160599864,2.9188382160599864,4.3061220666458855,-4.3061220666458855,-2.4951632852015333,2.4951632852015333
623,0,-0.8809905658201762,-0.8809905658201762,-4.800770961279225,4.800770961279225,5.19418941338115,-5.19418941338115,-1.8820335871663911,1.8820335871663911
624,0,4.493193586487656,4.493193586487656,-5.320539358751359,5.320539358751359,3.7526602603497077,-3.7526602603497077,1.8907764535080507,-1.8907764535080507
625,1,3.2977904339760427,3.2977904339760427,-5.372064767201406,5.372064767201406,-1.4145894235201801,1.4145894235201801,-6.500960116826769,6.500960116826769
626,0,-3.128770217120975,-3.128770217120975,-2.9129769202893208,2.9129769202893208,-4.38178610877879,4.38178610877879,-5.772158491405542,5.772158491405542
627,0,2.599779719971322,2.599779719971322,-6.865218284685829,6.865218284685829,0.08393490080196414,-0.08393490080196414,-8.419884534512383,8.419884534512383
628,0,-3.1202604948495707,-3.1202604948495707,-0.8585947417939409,0.8585947417939409,3.272593465275947,-3.272593465275947,0.2811640654954536,-0.2811640654954536
629,1,6.902685641171511,6.902685641171511,-5.562881160147889,5.562881160147889,2.941346664551952,-2.941346664551952,-3.8997433665464083,3.8997433665464083
630,1,5.948659702853799,5.948659702853799,-8.799370615560354,8.799370615560354,-6.459284614963743,6.459284614963743,-5.4635417778400965,5.4635417778400965
631,0,3.139916448571037,3.139916448571037,-5.377132270720782,5.377132270720782,4.635412014957659,-4.635412014957659,-3.6474591627535484,3.6474591627535484
632,0,-4.524746546413816,-4.524746546413816,-4.1342683648771095,4.1342683648771095,-1.0163241675577517,1.0163241675577517,-4.89289373342456,4.89289373342456
633,1,4.144314017026137,4.144314017026137,-6.241651971626874,6.241651971626874,3.118162512380733,-3.118162512380733,-4.667609255010713,4.667609255010713
634,0,-0.39650337037181693,-0.39650337037181693,-5.117398063998274,5.117398063998274,5.053427200347912,-5.053427200347912,-1.743236221499133,1.743236221499133
635,0,-2.4259152208415906,-2.4259152208415906,-3.7345491832462385,3.7345491832462385,-1.3980556502232906,1.3980556502232906,-6.445253155770986,6.445253155770986
636,0,-2.5598557517930907,-2.5598557517930907,-4.052279684721259,4.052279684721259,-1.3057562392976003,1.3057562392976003,-5.297831566807291,5.297831566807291
637,0,-2.2994378769862336,-2.2994378769862336,-3.819715120490515,3.819715120490515,4.68834168626337,-4.68834168626337,1.4228205488835655,-1.4228205488835655
638,0,-0.5738271864612227,-0.5738271864612227,-3.732297250897873,3.732297250897873,5.661746791877356,-5.661746791877356,-1.7523845102514881,1.7523845102514881
639,0,0.9780647988255958,0.9780647988255958,-3.5553186386662374,3.5553186386662374,0.7773397957094756,-0.7773397957094756,5.340986498989718,-5.340986498989718
640,0,6.272567104538257,6.272567104538257,-6.870554245524254,6.870554245524254,4.543981204164011,-4.543981204164011,0.2002697375256198,-0.2002697375256198
641,1,13.987930541651949,13.987930541651949,-3.2306079701293324,3.2306079701293324,-10.137011797238015,10.137011797238015,3.514841966777192,-3.514841966777192
642,0,5.874435241598183,5.874435241598183,-5.7976847762563395,5.7976847762563395,3.919681480122929,-3.919681480122929,-1.9049024125697374,1.9049024125697374
643,0,-2.359559079311879,-2.359559079311879,-5.311740175169059,5.311740175169059,-0.3922546533568885,0.3922546533568885,-4.625187560543835,4.625187560543835
644,0,5.137665849086583,5.137665849086583,-4.822573008508969,4.822573008508969,3.9766194016560754,-3.9766194016560754,-1.869369778432895,1.869369778432895
645,0,0.8983911842467787,0.8983911842467787,-3.9765063034431725,3.9765063034431725,5.183166040939717,-5.183166040939717,-0.13013761472383248,0.13013761472383248
646,1,-4.835428683406229,-4.835428683406229,-1.4060582572957225,1.4060582572957225,-6.888410426868829,6.888410426868829,-1.598057033413782,1.598057033413782
647,1,5.5656332687006635,5.5656332687006635,-7.6768548230699345,7.6768548230699345,-6.730364744747873,6.730364744747873,-6.064462490365378,6.064462490365378
648,1,4.80713149864834,4.80713149864834,-5.347197219378515,5.347197219378515,4.488871997917473,-4.488871997917473,-5.15729954911213,5.15729954911213
649,1,3.471472105159188,3.471472105159188,-6.506363088291178,6.506363088291178,-2.2247470681619674,2.2247470681619674,-9.981765858509593,9.981765858509593
650,0,-6.656295976205833,-6.656295976205833,0.89007644337217,-0.89007644337217,-2.758270682772882,2.758270682772882,-2.1493236918208396,2.1493236918208396
651,0,-1.381133959677293,-1.381133959677293,-2.500365010134315,2.500365010134315,2.222164591688949,-2.222164591688949,1.3401063627464689,-1.3401063627464689
652,0,-0.505880232282244,-0.505880232282244,-6.772491118788428,6.772491118788428,-3.4875716220111723,3.4875716220111723,-3.759455982830409,3.759455982830409
653,1,3.8994779617663458,3.8994779617663458,-5.4016328188243365,5.4016328188243365,0.7653401678181407,-0.7653401678181407,-0.7767441562816566,0.7767441562816566
654,0,-2.7409213924632754,-2.7409213924632754,-1.959264463746871,1.959264463746871,4.0986691284202275,-4.0986691284202275,1.140091983179349,-1.140091983179349
655,0,0.7251550251953288,0.7251550251953288,-7.1757094346399715,7.1757094346399715,-8.390400554961348,8.390400554961348,1.8229126103561295,-1.8229126103561295
656,0,0.9778765933654447,0.9778765933654447,-2.749027761450413,2.749027761450413,-1.2791731213141784,1.2791731213141784,-7.633958527124301,7.633958527124301
657,0,2.911956606035113,2.911956606035113,-3.202331830014564,3.202331830014564,4.805497345805254,-4.805497345805254,-3.8387170726985946,3.8387170726985946
658,0,1.6856356435632496,1.6856356435632496,-4.057379349621163,4.057379349621163,5.143389355377968,-5.143389355377968,-1.7386878819805365,1.7386878819805365
659,0,7.8010353622323025,7.8010353622323025,-5.723488025357997,5.723488025357997,4.652180181717887,-4.652180181717887,-5.362418981843359,5.362418981843359
660,1,-5.085973242612026,-5.085973242612026,-0.8085062689332425,0.8085062689332425,-4.27604528899911,4.27604528899911,-3.3785537228851523,3.3785537228851523
662,1,6.731776098579031,6.731776098579031,-6.405417750415395,6.405417750415395,-8.619150908535989,8.619150908535989,-4.533519151038484,4.533519151038484
663,0,-0.14537016150372828,-0.14537016150372828,-6.058658872290646,6.058658872290646,-4.6041509949896575,4.6041509949896575,-2.82251114638477,2.82251114638477
664,0,-0.7894263615244206,-0.7894263615244206,-4.05908392355391,4.05908392355391,2.5500728418973466,-2.5500728418973466,6.773466344938963,-6.773466344938963
665,0,1.8536766377470977,1.8536766377470977,-3.0609450929097726,3.0609450929097726,3.852062936190443,-3.852062936190443,-1.6662119824139652,1.6662119824139652
666,0,5.336729406416404,5.336729406416404,4.86832049159407,-4.86832049159407,0.4761580823985672,-0.4761580823985672,1.7703335492102128,-1.7703335492102128
667,1,-1.2866710471230116,-1.2866710471230116,-0.44526723819998987,0.44526723819998987,2.6314900457738806,-2.6314900457738806,1.3624238919673102,-1.3624238919673102
668,0,4.958589365474724,4.958589365474724,-9.666561509861033,9.666561509861033,-8.570993754730562,8.570993754730562,12.878156200165861,-12.878156200165861
669,1,11.722498327057911,11.722498327057911,1.4338959788981682,-1.4338959788981682,2.8295120528108484,-2.8295120528108484,-4.923939124433032,4.923939124433032
670,0,2.158686677304858,2.158686677304858,-5.379956720454394,5.379956720454394,4.528340608633706,-4.528340608633706,-0.4763349650679713,0.4763349650679713
672,1,-4.347136173655034,-4.347136173655034,-2.951993828537731,2.951993828537731,-1.7972538401372484,1.7972538401372484,-1.8696814130394848,1.8696814130394848
673,1,-2.226212968176188,-2.226212968176188,-2.453838246060577,2.453838246060577,1.0602585658743664,-1.0602585658743664,3.803860757939586,-3.803860757939586
674,0,10.019314140877436,10.019314140877436,-5.15135380767676,5.15135380767676,-3.86980083501216,3.86980083501216,0.07427987480561855,-0.07427987480561855
675,0,3.9666822001731994,3.9666822001731994,-7.156324294329675,7.156324294329675,1.0128582601308098,-1.0128582601308098,4.449550488924148,-4.449550488924148
676,0,6.2264330431196075,6.2264330431196075,-4.358291140191248,4.358291140191248,2.043882776238805,-2.043882776238805,0.3694757693218339,-0.3694757693218339
677,1,1.1380540124938134,1.1380540124938134,0.8482805202149307,-0.8482805202149307,3.849615738218774,-3.849615738218774,-0.9005791680554397,0.9005791680554397
678,0,-3.3319125013270856,-3.3319125013270856,-4.860528496708296,4.860528496708296,-2.2864853926398974,2.2864853926398974,2.0564363067323166,-2.0564363067323166
679,1,8.4251217687964,8.4251217687964,3.3926814317060088,-3.3926814317060088,0.21158966162796303,-0.21158966162796303,-1.580722051487217,1.580722051487217
681,0,4.5393168818150516,4.5393168818150516,-2.4759435790651114,2.4759435790651114,3.9658665907674893,-3.9658665907674893,-1.236176533973851,1.236176533973851
682,0,-2.7066118641942505,-2.7066118641942505,-1.2210587994708724,1.2210587994708724,0.6600151347412195,-0.6600151347412195,3.326440958232658,-3.326440958232658
683,0,4.103887167328356,4.103887167328356,6.260571497709058,-6.260571497709058,2.039079730553106,-2.039079730553106,1.2831499029421503,-1.2831499029421503
684,0,-1.9913609996347383,-1.9913609996347383,-4.391506391583157,4.391506391583157,-2.9112861621930963,2.9112861621930963,3.032183830483011,-3.032183830483011
685,0,-3.0477720045287144,-3.0477720045287144,-2.1085538584662555,2.1085538584662555,5.3237480759905464,-5.3237480759905464,2.2056855003179474,-2.2056855003179474
686,0,7.958189516647835,7.958189516647835,2.4693388271237695,-2.4693388271237695,-1.405817829283201,1.405817829283201,0.6207945052475525,-0.6207945052475525
687,0,0.612071996218124,0.612071996218124,-4.438527505154567,4.438527505154567,-0.7270022024741652,0.7270022024741652,-5.510327537420951,5.510327537420951
688,0,8.948701892929405,8.948701892929405,-6.2226646475483625,6.2226646475483625,1.6306422444076216,-1.6306422444076216,-2.2570154636250592,2.2570154636250592
689,0,1.396776621835152,1.396776621835152,0.4882358527937864,-0.4882358527937864,2.6505536117971897,-2.6505536117971897,0.7863703192996939,-0.7863703192996939
690,1,6.168372619227611,6.168372619227611,-5.973720443681994,5.973720443681994,4.258901963990825,-4.258901963990825,-3.8505060322805846,3.8505060322805846
691,0,-1.723613148275266,-1.723613148275266,-2.5790922319626612,2.5790922319626612,4.460632358156691,-4.460632358156691,0.6341515451381593,-0.6341515451381593
692,0,2.7323428786981414,2.7323428786981414,-6.283425534269215,6.283425534269215,3.3927532106170064,-3.3927532106170064,0.9373015044922333,-0.9373015044922333
693,0,6.633474125829371,6.633474125829371,-4.9354041613348425,4.9354041613348425,0.1882480669116266,-0.1882480669116266,-0.2611601944701535,0.2611601944701535
694,0,5.215969293536626,5.215969293536626,-9.250445803115511,9.250445803115511,-14.108191108516124,14.108191108516124,7.258705325177615,-7.258705325177615
695,1,-3.54889492886944,-3.54889492886944,-1.8991015809413727,1.8991015809413727,-4.537143854185422,4.537143854185422,-2.542954926201702,2.542954926201702
696,0,-4.000724180803393,-4.000724180803393,1.3411251998212566,-1.3411251998212566,-2.538330228821073,2.538330228821073,-2.8741949820477997,2.8741949820477997
697,0,5.672910098688328,5.672910098688328,-5.704852389134138,5.704852389134138,3.937313400557795,-3.937313400557795,-2.7505063090273234,2.7505063090273234
698,0,0.09379948526718862,0.09379948526718862,-3.4887403366260767,3.4887403366260767,-6.912908117386545,6.912908117386545,-4.110199212757299,4.110199212757299
699,1,0.8660988707753713,0.8660988707753713,-2.1373630991787986,2.1373630991787986,-3.1449487024161447,3.1449487024161447,-4.286499788656484,4.286499788656484
700,0,4.151898104844093,4.151898104844093,-5.035370928803849,5.035370928803849,4.9765781123193955,-4.9765781123193955,-4.0755349980167805,4.0755349980167805
701,1,-3.743181496747799,-3.743181496747799,-4.343785171659487,4.343785171659487,-3.326531652820295,3.326531652820295,-3.2987947225937577,3.2987947225937577
702,0,11.240779399440948,11.240779399440948,-3.838757160138395,3.838757160138395,-4.0671269594238515,4.0671269594238515,1.6764461774844246,-1.6764461774844246
703,0,-0.9102123191114525,-0.9102123191114525,3.7750009916282994,-3.7750009916282994,3.9919818741209205,-3.9919818741209205,3.1513425381274813,-3.1513425381274813
705,0,3.4350860141256927,3.4350860141256927,-4.56571294130282,4.56571294130282,-1.9986357446481111,1.9986357446481111,-6.4061088137947095,6.4061088137947095
706,0,5.418157278052941,5.418157278052941,-5.97748806642921,5.97748806642921,4.178488275158959,-4.178488275158959,-4.431566474390169,4.431566474390169
707,0,0.2459222456065809,0.2459222456065809,-6.175822061330677,6.175822061330677,-2.6287893553379678,2.6287893553379678,6.848694632063868,-6.848694632063868
708,0,-7.6804323888084465,-7.6804323888084465,2.6714780223079995,-2.6714780223079995,-2.6532537694790603,2.6532537694790603,-0.08909751245247076,0.08909751245247076
709,0,3.8703920951343815,3.8703920951343815,-8.390415044331483,8.390415044331483,-4.753986711828024,4.753986711828024,18.27286804475985,-18.27286804475985
710,1,-5.741196867936798,-5.741196867936798,-1.3790271132432497,1.3790271132432497,-4.724233708706141,4.724233708706141,-0.7278903081020291,0.7278903081020291
711,0,8.436376580924211,8.436376580924211,-1.9580518143945878,1.9580518143945878,-3.9394576008523923,3.9394576008523923,11.169845913258053,-11.169845913258053
712,1,-1.457733938295581,-1.457733938295581,-4.967503907745309,4.967503907745309,2.3181854666622885,-2.3181854666622885,9.513976765744994,-9.513976765744994
713,0,0.06814630169545438,0.06814630169545438,0.31667967655546836,-0.31667967655546836,3.19416799172039,-3.19416799172039,3.1784577579853135,-3.1784577579853135
714,0,6.954805199180524,6.954805199180524,-7.361700970266815,7.361700970266815,4.109900802038844,-4.109900802038844,1.1761707903382872,-1.1761707903382872
715,0,-2.067978404758709,-2.067978404758709,-2.4449312476694485,2.4449312476694485,4.229859298400973,-4.229859298400973,0.25635865447780853,-0.25635865447780853
716,0,13.455150970569466,13.455150970569466,-11.284852874382185,11.284852874382185,-9.71818409111657,9.71818409111657,6.228074761320941,-6.228074761320941
717,0,-1.0956027614310881,-1.0956027614310881,-4.479384946596974,4.479384946596974,4.999638370527564,-4.999638370527564,0.7801868861890328,-0.7801868861890328
718,0,6.919660666263283,6.919660666263283,-6.494880958168708,6.494880958168708,4.747624168871484,-4.747624168871484,-5.50850831406369,5.50850831406369
719,1,6.823346942887083,6.823346942887083,-4.911415395496565,4.911415395496565,2.549792187438618,-2.549792187438618,-5.880370854359416,5.880370854359416
720,0,-6.9962072884745625,-6.9962072884745625,-0.08153885829105671,0.08153885829105671,-0.7944559102678397,0.7944559102678397,-4.028218670439646,4.028218670439646
721,1,9.70508365147574,9.70508365147574,-7.755466493151787,7.755466493151787,-4.091399447999981,4.091399447999981,-1.1861808563585676,1.1861808563585676
722,1,4.13803075703439,4.13803075703439,-2.420079804141126,2.420079804141126,3.7193067843271788,-3.7193067843271788,-4.094462931295089,4.094462931295089
727,0,-0.9697707772079045,-0.9697707772079045,-4.496264277377026,4.496264277377026,3.526073716154835,-3.526073716154835,0.6912607479155791,-0.6912607479155791
728,0,-0.6028156140764815,-0.6028156140764815,-3.4914086756790756,3.4914086756790756,3.6682581116438078,-3.6682581116438078,-0.6273551369518012,0.6273551369518012
729,0,0.9378916909630192,0.9378916909630192,-6.1723373957164975,6.1723373957164975,1.3239692358992867,-1.3239692358992867,14.328365231589848,-14.328365231589848
730,0,1.403011401306061,1.403011401306061,-2.882282573280045,2.882282573280045,2.7900088311516993,-2.7900088311516993,-3.206490756444796,3.206490756444796
731,0,11.186042703128741,11.186042703128741,-9.336515186317424,9.336515186317424,-5.747554100248066,5.747554100248066,1.460989295428385,-1.460989295428385
732,0,-4.806188738298021,-4.806188738298021,-1.2334454689682601,1.2334454689682601,-2.994123307602109,2.994123307602109,-1.5036319638939415,1.5036319638939415
733,0,-2.933249365741201,-2.933249365741201,-2.760097049520782,2.760097049520782,4.1295763560163214,-4.1295763560163214,1.636967357725282,-1.636967357725282
734,0,-1.2035791060346785,-1.2035791060346785,-2.6159358254192484,2.6159358254192484,4.037825325712803,-4.037825325712803,1.899132749806774,-1.899132749806774
735,0,-2.826177382045451,-2.826177382045451,-3.5778617609958574,3.5778617609958574,-0.45721445658911053,0.45721445658911053,1.939063206563984,-1.939063206563984
736,0,14.359889967712682,14.359889967712682,-8.44418270399462,8.44418270399462,-9.848414672802711,9.848414672802711,8.627219757333366,-8.627219757333366
737,0,-4.521124977081625,-4.521124977081625,4.347125896759997,-4.347125896759997,3.63769807315916,-3.63769807315916,3.5638875441818443,-3.5638875441818443
738,0,2.478525280683071,2.478525280683071,-4.900220511291127,4.900220511291127,-6.786895615947573,6.786895615947573,7.083756655372398,-7.083756655372398
739,0,-1.2937267707490636,-1.2937267707490636,-1.6935684579907466,1.6935684579907466,1.178373723944054,-1.178373723944054,3.071104118448188,-3.071104118448188
740,0,-6.159616787703426,-6.159616787703426,1.104809907133098,-1.104809907133098,-2.544120581294415,2.544120581294415,-1.2697615602842454,1.2697615602842454
741,0,6.733350403902016,6.733350403902016,-4.859394178830303,4.859394178830303,-10.232193880104827,10.232193880104827,5.4100635593643265,-5.4100635593643265
742,0,8.837422568087895,8.837422568087895,-7.7570648985789825,7.7570648985789825,3.6562671086358622,-3.6562671086358622,-5.51349625104947,5.51349625104947
743,1,-3.404456153506137,-3.404456153506137,-4.205600545974439,4.205600545974439,-1.6961594978549983,1.6961594978549983,-5.70090698604619,5.70090698604619
744,0,-0.3983799046706494,-0.3983799046706494,3.6703376597050026,-3.6703376597050026,1.8680758124756334,-1.8680758124756334,3.181876062415446,-3.181876062415446
745,0,1.996716895515787,1.996716895515787,-1.871220560620827,1.871220560620827,4.570251755505564,-4.570251755505564,-0.0417142860479987,0.0417142860479987
747,0,-3.20405621323718,-3.20405621323718,0.3915331941201231,-0.3915331941201231,4.330578604175798,-4.330578604175798,3.1954154722757613,-3.1954154722757613
748,0,2.7108810947587316,2.7108810947587316,-0.9685759447278827,0.9685759447278827,3.9449174125436426,-3.9449174125436426,-0.20468800911105633,0.20468800911105633
749,0,-0.26192351782540285,-0.26192351782540285,-2.8173520191668797,2.8173520191668797,4.185693811639974,-4.185693811639974,2.5598144721187834,-2.5598144721187834
750,0,-1.1782343013613956,-1.1782343013613956,-2.10520631684499,2.10520631684499,3.5908401919408446,-3.5908401919408446,4.0092479022447085,-4.0092479022447085
752,1,1.9502502970820539,1.9502502970820539,-1.4454412788546616,1.4454412788546616,-2.610924998539476,2.610924998539476,-5.997285796132217,5.997285796132217
753,0,0.7174366012946836,0.7174366012946836,-0.3192390074515212,0.3192390074515212,1.8234865538241245,-1.8234865538241245,0.6741414807274735,-0.6741414807274735
754,0,-1.2425939939327115,-1.2425939939327115,-2.6817741667561363,2.6817741667561363,-2.1031501881576515,2.1031501881576515,-4.1850342927958115,4.1850342927958115
755,0,0.05248096439665319,0.05248096439665319,-6.212890020976699,6.212890020976699,-8.952410800833848,8.952410800833848,1.6865146490123761,-1.6865146490123761
756,0,-0.9180738466085577,-0.9180738466085577,-4.566492726647909,4.566492726647909,3.679449864335426,-3.679449864335426,1.0233691396029874,-1.0233691396029874
757,0,-3.8914632728436493,-3.8914632728436493,1.400339597568901,-1.400339597568901,2.4235117817384952,-2.4235117817384952,3.336561365755309,-3.336561365755309
758,0,0.18873856302749897,0.18873856302749897,-2.134958302474116,2.134958302474116,2.9451642117397476,-2.9451642117397476,1.1600714946061268,-1.1600714946061268
759,0,11.597539062904639,11.597539062904639,-10.323181918086194,10.323181918086194,-8.206389714722484,8.206389714722484,10.296412317428487,-10.296412317428487
760,0,-5.93532822628409,-5.93532822628409,0.6023541185112233,-0.6023541185112233,-1.549803765228662,1.549803765228662,-1.2559196313133458,1.2559196313133458
761,0,3.982443247531445,3.982443247531445,-6.213714923099162,6.213714923099162,2.5243020376691576,-2.5243020376691576,1.5705042375001197,-1.5705042375001197
762,0,-1.4575952465832622,-1.4575952465832622,-4.70085388576783,4.70085388576783,-0.9072028042732647,0.9072028042732647,-5.190863656745054,5.190863656745054
763,1,0.5472010027065374,0.5472010027065374,-5.9080794925472615,5.9080794925472615,-2.86149791272192,2.86149791272192,-5.080371281942363,5.080371281942363
764,1,-1.6584991761661925,-1.6584991761661925,-4.677649202751896,4.677649202751896,-3.933161570834294,3.933161570834294,-4.193219951150379,4.193219951150379
765,0,-1.4905915165510755,-1.4905915165510755,-3.8615943097214784,3.8615943097214784,3.793146481103813,-3.793146481103813,4.820324649292909,-4.820324649292909
766,1,1.8410134356261973,1.8410134356261973,-2.2296534355400186,2.2296534355400186,0.7850100834851269,-0.7850100834851269,-4.533547934362696,4.533547934362696
767,0,10.339061782196334,10.339061782196334,-7.302150875621352,7.302150875621352,-4.836748554324705,4.836748554324705,2.6925684280083897,-2.6925684280083897
768,1,-1.9259282240981173,-1.9259282240981173,-0.12804709667079547,0.12804709667079547,-1.7015496639554617,1.7015496639554617,3.734431805452873,-3.734431805452873
769,1,6.181685881613915,6.181685881613915,-9.35280534760417,9.35280534760417,-13.423719962408084,13.423719962408084,8.224996878794304,-8.224996878794304
770,0,2.8710024015976305,2.8710024015976305,-5.924313409774437,5.924313409774437,4.206603553794289,-4.206603553794289,-0.2921028408054703,0.2921028408054703
771,0,-4.210032064539073,-4.210032064539073,-0.09630764642130897,0.09630764642130897,4.237237172098047,-4.237237172098047,1.9756051163109318,-1.9756051163109318
772,0,1.6689450855270174,1.6689450855270174,4.54742466328176,-4.54742466328176,1.6824496998122787,-1.6824496998122787,1.3334532179847955,-1.3334532179847955
773,0,13.280288471001292,13.280288471001292,-9.88564614246933,9.88564614246933,-8.844950718871928,8.844950718871928,7.704855523233053,-7.704855523233053
774,0,-2.7546527945165202,-2.7546527945165202,2.330393340661959,-2.330393340661959,3.66292424673969,-3.66292424673969,2.6140212460867343,-2.6140212460867343
775,0,-3.0579510812212067,-3.0579510812212067,-5.035522922463725,5.035522922463725,-3.226211584214592,3.226211584214592,-1.5762812432812807,1.5762812432812807
776,0,-1.2808185360185944,-1.2808185360185944,-1.4891881688670519,1.4891881688670519,0.7189386910341293,-0.7189386910341293,8.348084739552313,-8.348084739552313
777,0,10.692704626738044,10.692704626738044,-8.154731689446464,8.154731689446464,-4.08886664247217,4.08886664247217,0.6061905585226901,-0.6061905585226901
778,0,-0.356785246815586,-0.356785246815586,-4.818144003543369,4.818144003543369,3.6037693676137255,-3.6037693676137255,0.7616087556344658,-0.7616087556344658
779,1,-6.848371111336821,-6.848371111336821,2.48411121597758,-2.48411121597758,-3.7964193003366438,3.7964193003366438,-0.40539315909705503,0.40539315909705503
780,0,-6.123062161171488,-6.123062161171488,-1.076481337391187,1.076481337391187,-0.16415558625659438,0.16415558625659438,-0.8329374981352733,0.8329374981352733
781,0,-2.383671373707903,-2.383671373707903,-1.510308906091665,1.510308906091665,4.194501107965584,-4.194501107965584,5.300485696794901,-5.300485696794901
782,0,-2.361403021336718,-2.361403021336718,-2.707374660178398,2.707374660178398,4.156712645476058,-4.156712645476058,0.07081175082096242,-0.07081175082096242
783,0,-1.1590735721717558,-1.1590735721717558,-1.227901081599122,1.227901081599122,4.590411635224216,-4.590411635224216,1.0967265668140913,-1.0967265668140913
784,1,-4.8534054193748855,-4.8534054193748855,-1.457312917065372,1.457312917065372,-1.9429618746629689,1.9429618746629689,-4.500173989534085,4.500173989534085
785,0,6.519502548216636,6.519502548216636,2.601246465036392,-2.601246465036392,-10.569238705250903,10.569238705250903,8.333708193434862,-8.333708193434862
786,0,-4.618805618619565,-4.618805618619565,-2.417216444302645,2.417216444302645,-2.967098135893779,2.967098135893779,-1.0136413226716,1.0136413226716
787,0,4.605282255950487,4.605282255950487,-7.0143802110993425,7.0143802110993425,-5.510931157062561,5.510931157062561,7.145478013681415,-7.145478013681415
788,0,1.867066658007069,1.867066658007069,-8.882909430758993,8.882909430758993,3.1687027017349956,-3.1687027017349956,11.026527735193117,-11.026527735193117
789,1,9.334861010096537,9.334861010096537,-1.148225134748554,1.148225134748554,3.4820454444472615,-3.4820454444472615,-2.9146979274148186,2.9146979274148186
790,0,-4.749507911665002,-4.749507911665002,-2.8159040273965448,2.8159040273965448,-0.9237381148220876,0.9237381148220876,-2.421473691528431,2.421473691528431
791,0,-1.6294517213275304,-1.6294517213275304,-3.477795867589975,3.477795867589975,3.3767031667474474,-3.3767031667474474,3.331990248787995,-3.331990248787995
792,0,2.7235340859491584,2.7235340859491584,-6.788124482540792,6.788124482540792,-7.340040958971622,7.340040958971622,8.2632896213205,-8.2632896213205
794,0,-4.117987996466491,-4.117987996466491,1.7276087564717353,-1.7276087564717353,3.3186393691015508,-3.3186393691015508,1.7984849954644457,-1.7984849954644457
795,1,-4.519739801648729,-4.519739801648729,-2.8648496218694697,2.8648496218694697,-4.8994566944652105,4.8994566944652105,-1.0418840740001634,1.0418840740001634
796,0,0.2486242325922849,0.2486242325922849,-4.8459676809474415,4.8459676809474415,3.9631188196877583,-3.9631188196877583,0.51103224167757,-0.51103224167757
797,0,-6.025843892661283,-6.025843892661283,-1.6486634878558524,1.6486634878558524,-2.789606081600448,2.789606081600448,-2.828843445926143,2.828843445926143
