mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,param_clf__threshold,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,feature_set,param_clf__estimator__n_neighbors,param_kernel__gamma
0.07354421615600586,0.009100950885191497,0.018703222274780273,0.003608862696209902,1.0,0.3,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.3, 'kernel__gamma': 0.02}",0.6551724137931034,0.6031746031746031,0.6666666666666666,0.5151515151515151,0.47058823529411764,0.5821506868160011,0.07726861990897718,7,0.5959183673469388,0.6153846153846154,0.59375,0.6341463414634146,0.6377952755905512,0.6153989199571039,0.01844576064423705,kernel_logistic_rbf,lasso_top15,,0.02
0.08135542869567872,0.006813994864798653,0.023621749877929688,0.011160205589818076,1.0,0.3,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.3, 'kernel__gamma': 0.05}",0.6896551724137931,0.6060606060606061,0.6666666666666666,0.48484848484848486,0.47058823529411764,0.5835638330567336,0.09074774233870388,6,0.6097560975609756,0.6345381526104418,0.6307692307692307,0.6456692913385826,0.6484375,0.6338340544558461,0.013732955694271654,kernel_logistic_rbf,lasso_top15,,0.05
0.07594742774963378,0.01027900014133897,0.01607232093811035,0.002636326844480799,1.0,0.35,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.35, 'kernel__gamma': 0.005}",0.5714285714285714,0.5660377358490566,0.6666666666666666,0.43478260869565216,0.5,0.5477831165279894,0.07756027095502109,36,0.5656565656565656,0.5812807881773399,0.5671641791044776,0.6057692307692307,0.5673076923076923,0.5774356912030612,0.015260421725138194,kernel_logistic_rbf,lasso_top15,,0.005
0.08743729591369628,0.007215231684501143,0.02070484161376953,0.008711875422559147,1.0,0.35,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.35, 'kernel__gamma': 0.01}",0.6153846153846154,0.631578947368421,0.6785714285714286,0.4583333333333333,0.4642857142857143,0.5696308077887026,0.09086666969657767,18,0.5769230769230769,0.586046511627907,0.5660377358490566,0.5982142857142857,0.5871559633027523,0.5828755146834157,0.010794421430606735,kernel_logistic_rbf,lasso_top15,,0.01
0.08926529884338379,0.006437291363248753,0.020876741409301756,0.009587292634916717,1.0,0.35,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.35, 'kernel__gamma': 0.02}",0.6415094339622641,0.631578947368421,0.7017543859649122,0.48148148148148145,0.4827586206896552,0.5878165738933468,0.08958149249013055,4,0.5754716981132075,0.625,0.5777777777777777,0.611353711790393,0.6410256410256411,0.6061257657414039,0.02586445327987717,kernel_logistic_rbf,lasso_top15,,0.02
0.08391599655151367,0.010938481033447096,0.022812557220458985,0.005281069118295519,1.0,0.35,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.35, 'kernel__gamma': 0.05}",0.6415094339622641,0.6206896551724138,0.6296296296296297,0.43636363636363634,0.45901639344262296,0.5574417497141134,0.09014013909029281,27,0.593607305936073,0.6311111111111111,0.6160714285714286,0.6239316239316239,0.652542372881356,0.6234527684863186,0.01923704973187546,kernel_logistic_rbf,lasso_top15,,0.05
0.10063209533691406,0.007004004243655966,0.019792842864990234,0.0015631150247947317,1.0,0.4,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.4, 'kernel__gamma': 0.005}",0.4186046511627907,0.4583333333333333,0.6,0.41025641025641024,0.5416666666666666,0.48577221228384015,0.07367385861774638,59,0.4971751412429379,0.5405405405405406,0.5222222222222223,0.5625,0.5625,0.5369875808011402,0.024969728661745762,kernel_logistic_rbf,lasso_top15,,0.005
0.07645297050476074,0.01309818494919864,0.016152191162109374,0.003964647141599336,1.0,0.4,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.4, 'kernel__gamma': 0.01}",0.5714285714285714,0.5384615384615384,0.6538461538461539,0.38095238095238093,0.52,0.532937728937729,0.08876692568005257,43,0.5625,0.5685279187817259,0.5520833333333334,0.5951219512195122,0.5742574257425742,0.5704981258154291,0.014334723073340036,kernel_logistic_rbf,lasso_top15,,0.01
0.08187823295593262,0.01033780962600751,0.016023826599121094,0.001479240005164458,1.0,0.4,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.4, 'kernel__gamma': 0.02}",0.56,0.5660377358490566,0.6538461538461539,0.36363636363636365,0.49056603773584906,0.5268172582134846,0.09666212897013612,45,0.5612244897959183,0.5784313725490197,0.5742574257425742,0.6066350710900474,0.5904761904761905,0.58220490993075,0.015380682523589767,kernel_logistic_rbf,lasso_top15,,0.02
0.07183341979980469,0.006618631902331891,0.017413520812988283,0.003342227941042976,1.0,0.4,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.4, 'kernel__gamma': 0.05}",0.5882352941176471,0.48,0.6,0.46808510638297873,0.4444444444444444,0.5161529689890141,0.0647855775306505,50,0.5786802030456852,0.6285714285714286,0.5876288659793815,0.6037735849056604,0.6046511627906976,0.6006610490585705,0.017073919050986337,kernel_logistic_rbf,lasso_top15,,0.05
